X,Y,OBJECTID,State_numb,NHS_Rest_S,Highway_Ro,Mile_Post,Municipali,County,State,Latitude,Longitude,Number_of
-9368487.8224,4953527.6505,1183,33,Auglaize I75 SB,I-75S,NA,Wapakoneta,Auglaize,OH,40.600055,-84.158558,20
-9174925.4919,4979843.9401,1184,33,Richland US30 EB,US30E,NA,Mansfield,Richland,OH,40.779308,-82.419758,10
-9175050.7263,4980039.1694,1185,33,Richland US30 WB,US30W,NA,Mansfield,Richland,OH,40.780636,-82.420883,10
-9258593.5551,4983851.1885,1186,33,Wyandot US30 EB,US30E,NA,Edenville,Wyandot,OH,40.806561,-83.171361,42
-9259144.2526,4984222.9859,1187,33,Wyandot US30 WB,US30W,NA,Edenville,Wyandot,OH,40.809089,-83.176308,40
-9357755.8443,4986345.3561,1188,33,Allen US30 EB,US30E,NA,Cairo,Allen,OH,40.823518,-84.062151,10
-9357739.1464,4986611.1812,1189,33,Allen US30 WB,US30W,NA,Cairo,Allen,OH,40.825325,-84.062001,10
-9276772.9185,4994764.9569,1190,33,Wyandot US23 SB,US23S,NA,Carey,Wyandot,OH,40.880728,-83.334669,10
-9424508.577,4998915.9161,1191,33,Van Wert US30 EB,US30E,8,Convoy,Van Wert,OH,40.908915,-84.661801,10
-9424424.8647,4999164.7029,1192,33,Van Wert US30 WB,US30W,8,Convoy,Van Wert,OH,40.910604,-84.661049,10
-9279227.8473,5000835.672,1193,33,Wyandot US23 NB,US23N,NA,Carey,Wyandot,OH,40.921947,-83.356722,10
-9139683.9675,5003060.0983,1194,33,Wayne I71 NB,I-71N,196,Pleasant Home,Wayne,OH,40.937044,-82.103178,28
-9139395.7613,5003519.4275,1195,33,Wayne I71 SB,I-71S,196,Pleasant Home,Wayne,OH,40.940161,-82.100589,26
-9318774.8756,5010103.0225,1196,33,Hancock I75 NB,I-75N,153,Findlay,Hancock,OH,40.984821,-83.711979,20
-9318963.4508,5010359.0265,1197,33,Hancock I75 SB,I-75S,153,Findlay,Hancock,OH,40.986557,-83.713673,20
-9029467.7641,5027779.8924,1198,33,Portage I76 EB,I-76E,NA,Diamond,Portage,OH,41.104583,-81.113089,10
-9029493.1449,5027955.9934,1199,33,Portage I76 WB,I-76W,NA,Diamond,Portage,OH,41.105775,-81.113317,10
-9086389.4273,5041098.7265,1200,33,Summit I77 NB,I-77N,141,Bath,Summit,OH,41.194675,-81.624425,10
-9086671.3996,5041230.2439,1201,33,Summit I77 SB,I-77S,141,Bath,Summit,OH,41.195564,-81.626958,10
-9091263.9965,5043065.6084,1202,33,Summit 271 NB,I-271N,8,Richfield Heights,Summit,OH,41.207969,-81.668214,10
-9105348.6951,5043387.4433,1203,33,Medina I71 SB,I-71S,224,Weymouth,Medina,OH,41.210144,-81.794739,20
-9091206.1103,5043431.8352,1204,33,Summit 271 SB,I-271S,8,Richfield Heights,Summit,OH,41.210444,-81.667694,10
-9105101.0092,5045240.2368,1205,33,Medina I71 NB,I-71N,225,Weymouth,Medina,OH,41.222664,-81.792514,10
-9036608.9095,5048186.7908,1206,33,Ohio Turnpike Plaza,I-80E/I-90E,NA,Freedom,Portage,OH,41.24257,-81.177239,95
-9036493.0259,5048490.1416,1207,33,Ohio Turnpike Plaza,I-80W/I-90W,NA,Freedom,Portage,OH,41.244619,-81.176198,78
-9092094.5512,5055452.8014,1208,33,Ohio Turnpike Plaza,I-80E/I-90E,NA,Broadway Heights,Cuyahoga,OH,41.291631,-81.675675,78
-9091659.8486,5055590.1441,1209,33,Ohio Turnpike Plaza,I-80W-90W,NA,Broadway Heights,Cuyahoga,OH,41.292558,-81.67177,78
-9309339.2129,5061977.6257,1210,33,Wood I75 SB,I-75S,179,Portage,Wood,OH,41.335656,-83.627217,30
-9308962.2851,5062702.7796,1211,33,Wood I75 NB,I-75N,179,Portage,Wood,OH,41.340547,-83.623831,29
-9153051.7685,5068511.9057,1212,33,Ohio Turnpike Plaza,I-80W-90W,NA,Amherst,Lorain,OH,41.379715,-82.223263,150
-9153026.6103,5068512.6475,1213,33,Ohio Turnpike Plaza,I-80E/I-90E,NA,Amherst,Lorain,OH,41.37972,-82.223037,115
-9165643.6728,5071819.5145,1214,33,Lorain 2 EB,Hwy2E,NA,Vermilion,Lorain,OH,41.402006,-82.336378,26
-9165606.492,5072109.2124,1215,33,Lorain 2 WB,Hwy2,NA,Vermilion,Lorain,OH,41.403958,-82.336044,26
-9241304.4137,5090759.3201,1216,33,Ottawa SR2 WB,Hwy2W,NA,Lacarne,Ottawa,OH,41.5295,-83.01605,13
-8985060.1929,5095839.6827,1217,33,Ashtabula 11 SB,Hwy11,NA,Colebrook,Ashtabula,OH,41.563656,-80.714169,10
-9336466.7709,5101145.7233,1218,33,Ohio Turnpike Plaza,I-80W-90W,NA,Swanton,Lucas,OH,41.59931,-83.870908,50
-9336551.2624,5101372.4419,1219,33,Ohio Turnpike Plaza,I-80E/I-90E,NA,Swanton,Lucas,OH,41.600833,-83.871667,50
-9396253.7977,5101899.736,1220,33,Ohio Turnpike Plaza,I-80E/I-90E,21,West Unity,Williams,OH,41.604375,-84.407984,140
-9396231.8678,5102109.5006,1221,33,Ohio Turnpike Plaza,I-80W-90W,21,West Unity,Williams,OH,41.605784,-84.407787,115
-9049155.1727,5108693.2838,1222,33,Lake I90EB,I-90E,198,Mentor,Lake,OH,41.649992,-81.289944,10
-9048429.481,5109463.8316,1223,33,Lake I90WB,I-90W,198,Mentor,Lake,OH,41.655164,-81.283425,10
-8966696.2618,5149681.2491,1224,33,Ashtabula I90WB,I-90W,NA,Conneaut,Ashtabula,OH,41.924531,-80.549203,38
-10812999.2573,3998399.143,1225,34,Love Visitor Center NB,I-35N,4,Thackerville,Love,OK,33.773277,-97.134825,18
-10812999.2573,3998399.143,1226,34,Love Rest Area SB,I-35S,4,Thackerville,Love,OK,33.773277,-97.134825,15
-10813737.1942,4082550.777,1227,34,Murray Scenic Turnout NB,I-35N,48,Davis,Murray,OK,34.399342,-97.141454,4
-10819356.9361,4102749.2936,1228,34,Garvin Rest Area SB,I-35S,59,Joy,Garvin,OK,34.548923,-97.191937,18
-10819081.9769,4103110.2988,1229,34,Garvin Rest Area NB,I-35N,59,Joy,Garvin,OK,34.551594,-97.189467,18
-11112868.9186,4194854.2521,1230,34,Beckham Visitor Center EB,I-40E,10,Erick,Beckham,OK,35.2276,-99.8286,24
-11112821.2738,4195131.3049,1231,34,Beckham Rest Area WB,I-40W,10,Erick,Beckham,OK,35.229633,-99.828172,27
-10767554.5224,4216018.9887,1232,34,Seminole Rest Area EB,I-40E,197,Centerview,Seminole,OK,35.382759,-96.726588,20
-10767826.4758,4216435.4365,1233,34,Seminole Rest Area WB,I-40W,197,Centerview,Seminole,OK,35.385809,-96.729031,20
-10539734.0637,4219360.0274,1234,34,Sequoyah Rest Area WB,I-40W,316,Gans,Sequoyah,OK,35.407225,-94.680042,20
-10663316.7322,4223414.1702,1235,34,McIntosh Rest Area EB,I-40E,251,Henryetta,McIntosh,OK,35.436903,-95.790204,10
-10663316.7322,4223414.1702,1236,34,McIntosh Rest Area WB,I-40W,251,Henryetta,McIntosh,OK,35.436903,-95.790204,10
-10600480.108,4229587.73,1237,34,Muskogee Rest Area EB,I-40E,283,Muskogee,Muskogee,OK,35.482075,-95.225733,3
-10600480.108,4229587.73,1238,34,Muskogee Rest Area WB,I-40W,283,Muskogee,Muskogee,OK,35.482075,-95.225733,3
-10930344.0269,4235980.6061,1239,34,Canadian Rest Area EB,I-40W,111,Calumet,Canadian,OK,35.528825,-98.188951,4
-10844336.0279,4267665.0802,1240,34,Logan Turnout NB,I-35N,149,Edmond,Logan,OK,35.760126,-97.416328,17
-10844336.0279,4267665.0802,1241,34,Logan Turnout SB,I-35S,149,Edmond,Logan,OK,35.760126,-97.416328,17
-10620274.8285,4283014.1036,1242,34,Wagoner Rest Area SB,US-69SB,NA,Porter,Wagoner,OK,35.871935,-95.403552,6
-10836375.0145,4309840.2579,1243,34,Payne Turnout NB,I-35N,171,Mulhall,Payne,OK,36.06697,-97.344813,6
-10836432.5667,4313807.604,1244,34,Payne Turnout SB,I-35S,173,Orlando,Payne,OK,36.095773,-97.34533,5
-10834398.537,4357582.8978,1245,34,Noble Turnout NB,I-35S,195,Perry,Noble,OK,36.412881,-97.327058,4
-10834416.2368,4359611.9206,1246,34,Noble Turnout SB,I-35N,196,Perry,Noble,OK,36.427548,-97.327217,6
-10836462.1777,4385682.8845,1247,34,Kay Turnout NB,I-35N,209,Tonkawa,Kay,OK,36.615758,-97.345596,12
-10836462.1777,4385682.8845,1248,34,Kay Turnout SB,I-35S,209,Tonkawa,Kay,OK,36.615758,-97.345596,10
-10836212.2654,4418201.0706,1249,34,Kay Rest Area NB,I-35N,225,Braman,Kay,OK,36.849869,-97.343351,10
-10836484.8869,4418219.2945,1250,34,Kay Rest Area SB,I-35S,225,Braman,Kay,OK,36.85,-97.3458,24
-13561474.8133,5179857.0497,1251,35,Midland,US 097,282.26,NA,NA,OR,42.125898,-121.824801,23
-13668585.0915,5199444.7829,1252,35,Suncrest,I-5,22.22,NA,NA,OR,42.256268,-122.786989,10
-13733037.1842,5238796.7972,1253,35,Manzanita,NA,NA,NA,NA,OR,42.51737,-123.365972,15
-13732863.1919,5238844.9756,1254,35,Manzanita,I-5,62.78,NA,NA,OR,42.517689,-123.364409,15
-13557185.3394,5338244.9239,1255,35,Beaver Marsh,US 097,206.5,NA,NA,OR,43.172368,-121.786268,6
-13557153.7246,5339027.5374,1256,35,Beaver Marsh,NA,NA,NA,NA,OR,43.177495,-121.785984,6
-13727428.1291,5383732.3236,1257,35,Cabin Creek,I-5,142.83,NA,NA,OR,43.469647,-123.315585,9
-13728013.7809,5384785.544,1258,35,Cabin Creek,NA,NA,NA,NA,OR,43.476513,-123.320846,9
-13282695.1861,5393407.5521,1259,35,Sage Hen,US 020,114.11,NA,NA,OR,43.532691,-119.320481,8
-13203866.1811,5411168.7519,1260,35,Buchanan Springs,US 020,155.89,NA,NA,OR,43.648252,-118.612348,2
-13425027.3965,5436616.6835,1261,35,Brothers Oasis,US 020,42.82,NA,NA,OR,43.813439,-120.599073,7
-13694590.6604,5442267.2493,1262,35,Gettings Creek,I-5,178.07,NA,NA,OR,43.850056,-123.020601,13
-13694649.6597,5442598.9808,1263,35,Gettings Creek,NA,NA,NA,NA,OR,43.852205,-123.021131,13
-13021513.5007,5472744.134,1264,35,Ontario,I-84,377.36,NA,NA,OR,44.047166,-116.974246,24
-13699036.3156,5501999.2142,1265,35,Oak Grove,I-5,206.06,NA,NA,OR,44.235759,-123.060537,23
-13699088.5244,5502306.854,1266,35,Oak Grove,NA,NA,NA,NA,OR,44.237739,-123.061006,23
-13065103.8755,5542459.414,1267,35,Weatherby,I-84,335.97,NA,NA,OR,44.495593,-117.365825,31
-13697985.2369,5580605.9365,1268,35,Santiam River,I-5,240.95,NA,NA,OR,44.739513,-123.051095,11
-13698227.0229,5580783.3437,1269,35,Santiam River,NA,NA,NA,NA,OR,44.740645,-123.053267,11
-13624095.2552,5583078.8242,1270,35,The Maples,OR 022,34.64,NA,NA,OR,44.75529,-122.38733,12
-13462525.5897,5604912.5337,1271,35,Cow Canyon,US 097,68.69,NA,NA,OR,44.894402,-120.935925,16
-13115564.4441,5608017.5286,1272,35,Baker Valley,NA,NA,NA,NA,OR,44.914158,-117.81912,12
-13115834.3939,5608113.1031,1273,35,Baker Valley,I-84,295.06,NA,NA,OR,44.914766,-117.821545,12
-13137285.4371,5658611.9461,1274,35,Charles Reynolds,I-84,269.22,NA,NA,OR,45.235116,-118.014243,12
-13137069.5886,5658698.8901,1275,35,Charles Reynolds,NA,NA,NA,NA,OR,45.235666,-118.012304,12
-13667321.17,5664282.152,1276,35,French Prairie (Baldock),NA,NA,NA,NA,OR,45.270974,-122.775635,56
-13667255.4916,5664709.7211,1277,35,French Prairie (Baldock),I-5,281.63,NA,NA,OR,45.273677,-122.775045,57
-13191865.3834,5716246.4077,1278,35,Deadman Pass,NA,NA,NA,NA,OR,45.598538,-118.504543,11
-13192279.826,5716786.2511,1279,35,Deadman Pass,I-84,228.94,NA,NA,OR,45.601931,-118.508266,11
-13507326.898,5731661.0941,1280,35,Memaloose,I-84,72.92,NA,NA,OR,45.695341,-121.338382,12
-13507326.898,5731661.0941,1281,35,Memaloose,NA,NA,NA,NA,OR,45.695341,-121.338382,12
-13274990.9868,5743764.1516,1282,35,Stanfield,I-84,186.49,NA,NA,OR,45.77123,-119.251273,22
-13274990.9868,5743764.1516,1283,35,Stanfield,NA,NA,NA,NA,OR,45.77123,-119.251273,22
-13743420.3984,5747700.4039,1284,35,Sunset,US 026,28.65,NA,NA,OR,45.795889,-123.459246,18
-13332606.6157,5753368.7993,1285,35,Boardman,I-84,160.9,NA,NA,OR,45.83138,-119.768843,10
-13332565.2048,5753632.7341,1286,35,Boardman,NA,NA,NA,NA,OR,45.833032,-119.768471,10
-8652401.4869,4827695.4944,1287,36,NHS Rest Stop or Truck Facility 47,I-81N,1,Antrim,Franklin,PA,39.736298,-77.725845,14
-8703019.5725,4827822.4495,1288,36,NHS Rest Stop or Truck Facility 45,I-70W,156,Bethel,Fulton,PA,39.737175,-78.180555,22
-8533925.934,4830080.6965,1289,36,NHS Rest Stop or Truck Facility 41,I-83N,2,Shrewsbury,York,PA,39.752773,-76.661561,12
-8914016.8731,4836432.2419,1290,36,NHS Rest Stop or Truck Facility 2,I-79N,6,Whiteley,Greene,PA,39.796625,-80.075976,16
-8397653.5114,4840383.9397,1291,36,NHS Rest Stop or Truck Facility 34,I-95N,1,Lower Chichester,Delaware,PA,39.823894,-75.437405,11
-8647580.7963,4846793.4028,1292,36,NHS PSP Weight Enforcement Station S26,I-81 S,NA,Guilford Twp,Franklin,PA,39.8681,-77.68254,6
-8709081.5868,4854479.7333,1293,36,NHS Rest Stop or Truck Facility 1,I-70E,172,Brush Creek,Fulton,PA,39.921075,-78.235011,9
-8799418.1327,4865815.1277,1294,36,NHS Rest Stop or Truck Facility 64,I-76 E - PTC Mainline,MP 112.3,Somerset Twp,Somerset,PA,39.999125,-79.046518,75
-8799217.3124,4865969.1632,1295,36,NHS Rest Stop or Truck Facility 58,I-70 & I-76 W - PTC Mainline,MP 112.3,Somerset Twp,Somerset,PA,40.000185,-79.044714,89
-8737802.572,4870312.9326,1296,36,NHS Rest Stop or Truck Facility 63,I-76 E - PTC Mainline,MP 147.3,Bedford Twp,Bedford,PA,40.03007,-78.493016,36
-8737726.0955,4870415.1362,1297,36,NHS Rest Stop or Truck Facility 57,I-70 & I-76 W - PTC Mainline,MP 147.3,Bedford Twp,Bedford,PA,40.030773,-78.492329,20
-8692023.5445,4874467.2017,1298,36,NHS Rest Stop or Truck Facility 62,I-76 E & W - PTC Mainline,MP 172.3,Taylor Twp,Fulton,PA,40.058639,-78.081776,66
-8397952.6269,4878026.6674,1299,36,NHS Rest Stop or Truck Facility 65,I-76 E - PTC Mainline,MP 324.6,Tredyffrin Twp,Chester,PA,40.083108,-75.440092,9
-8390216.3675,4879038.3424,1300,36,NHS Rest Stop or Truck Facility 54,I-276 W - PTC Mainline,MP 328.4,Upper Merion Twp,Montgomery,PA,40.090061,-75.370596,26
-8954660.6211,4882793.3417,1301,36,NHS Rest Stop or Truck Facility 35,I-70E,5,Donegal,Washington,PA,40.115862,-80.441085,16
-8435385.8094,4883674.6287,1302,36,NHS Rest Stop or Truck Facility 60,I-76 W - PTC Mainline,MP 304.8,Wallace Twp,Chester,PA,40.121916,-75.77636,25
-8609720.2583,4885246.263,1303,36,NHS Rest Stop or Truck Facility 23,I-81N,38,Penn,Cumberland,PA,40.132711,-77.342433,23
-8549945.8105,4886137.2334,1304,36,NHS PSP Weight Enforcement Station S5,I-83 N,NA,Newberry Twp,York,PA,40.13883,-76.80547,12
-8606812.8158,4887439.9798,1305,36,NHS Rest Stop or Truck Facility 27,I-81S,38,Penn,Cumberland,PA,40.147776,-77.316315,23
-8551883.9941,4888635.2615,1306,36,NHS PSP Weight Enforcement Station S4,I-83 S,NA,Newberry Twp,York,PA,40.155983,-76.822881,14
-8638072.776,4890078.0353,1307,36,NHS Rest Stop or Truck Facility 50,I-76 W - PTC Mainline,MP 202.5,Hopewell Twp,Cumberland,PA,40.165888,-77.597128,40
-8462027.3465,4895380.8906,1308,36,NHS Rest Stop or Truck Facility 51,I-76 E - PTC Mainline,MP 289.9,Brecknock Twp,Lancaster,PA,40.202281,-76.015685,13
-8603627.4086,4895808.676,1309,36,NHS Rest Stop or Truck Facility 61,I-76 E - PTC Mainline,MP 219.1,West Pennsboro Twp,Cumberland,PA,40.205216,-77.2877,38
-8857264.3042,4895962.3043,1310,36,NHS Rest Stop or Truck Facility 56,I-70 & I-76 W - PTC Mainline,MP 77.6,Hempfield Twp,Westmoreland,PA,40.20627,-79.566159,82
-8524207.631,4896259.8019,1311,36,NHS Rest Stop or Truck Facility 55,I-76 W - PTC Mainline,MP 258.8,Conewago & South Londonderry Twps,Dauphin & Lebanon,PA,40.208311,-76.57426,15
-8543016.2835,4896478.0114,1312,36,NHS Rest Stop or Truck Facility 53,I-76 E - PTC Mainline,MP 249.7,Lower Swatara Twp,Dauphin,PA,40.209808,-76.743221,10
-8334179.917,4902718.6276,1313,36,NHS Rest Stop or Truck Facility 31,I-95S,50,Lower Makefield,Bucks,PA,40.252607,-74.867212,8
-8921242.6213,4913914.7883,1314,36,NHS Rest Stop or Truck Facility 7,I-79S,50,South Fayette,Allegheny,PA,40.329324,-80.140886,17
-8920837.0843,4914243.4936,1315,36,NHS Rest Stop or Truck Facility 3,I-79N,50,South Fayette,Allegheny,PA,40.331575,-80.137243,17
-8535585.5962,4920336.2395,1316,36,NHS Rest Stop or Truck Facility 24,I-81N,79,East Hanover,Dauphin,PA,40.373285,-76.67647,15
-8535658.9557,4920624.6828,1317,36,NHS Rest Stop or Truck Facility 28,I-81S,79,East Hanover,Dauphin,PA,40.375259,-76.677129,20
-8884856.7325,4941947.0235,1318,36,NHS Rest Stop or Truck Facility 59,I-76 E - PTC Mainline,MP 49.3,Plum Borough,Allegheny,PA,40.521021,-79.814026,12
-8411062.278,4949764.0662,1319,36,NHS Rest Stop or Truck Facility 49,I-476 N & S - PTC NE Ext.,MP 55.9,Upper & Lower Macungie Twp,Lehigh,PA,40.57438,-75.557858,114
-8371307.9727,4964571.0998,1320,36,NHS Rest Stop or Truck Facility 48,I-78W,75,Williams,Northampton,PA,40.675336,-75.200739,15
-8916826.7997,4969574.3182,1321,36,NHS PSP Weight Enforcement Station S9,I-79 N,NA,Cranberry Twp,Butler,PA,40.709414,-80.101218,13
-8916957.1548,4971093.7899,1322,36,NHS PSP Weight Enforcement Station S10,I-79 S,NA,Cranberry Twp,Butler,PA,40.71976,-80.102389,14
-8419242.3681,5007968.8366,1323,36,NHS Rest Stop or Truck Facility 52,I-476 N & S - PTC NE Ext.,MP 86.1,Penn Forest Twp,Carbon,PA,40.970347,-75.631341,109
-8364732.2191,5010933.5856,1324,36,NHS Rest Stop or Truck Facility 42,I-80W,310,Smithfield,Monroe,PA,40.990453,-75.141668,9
-8541112.9429,5010960.7215,1325,36,NHS Rest Stop or Truck Facility 21,I-80W,220,Liberty,Montour,PA,40.990637,-76.726123,27
-8542564.883,5011085.047,1326,36,NHS Rest Stop or Truck Facility 14,I-80E,219,Liberty,Montour,PA,40.99148,-76.739166,28
-8488333.9233,5013580.1508,1327,36,NHS Rest Stop or Truck Facility 15,I-80E,246,Mifflin,Columbia,PA,41.008396,-76.252001,28
-8487953.4332,5013822.3793,1328,36,NHS Rest Stop or Truck Facility 22,I-80W,246,Mifflin,Columbia,PA,41.010038,-76.248583,44
-8678044.1543,5014535.6755,1329,36,NHS Rest Stop or Truck Facility 12,I-80E,146,Snow Shoe,Centre,PA,41.014873,-77.956197,20
-8677738.137,5015260.2375,1330,36,NHS Rest Stop or Truck Facility 19,I-80W,146,Snow Shoe,Centre,PA,41.019784,-77.953448,19
-8588571.1135,5019668.8214,1331,36,NHS Rest Stop or Truck Facility 13,I-80E,194,Greene,Clinton,PA,41.049657,-77.152447,10
-8589274.2074,5020116.3883,1332,36,NHS Rest Stop or Truck Facility 20,I-80W,194,Greene,Clinton,PA,41.052689,-77.158763,20
-8440520.7548,5020610.773,1333,36,NHS Rest Stop or Truck Facility 16,I-80E,270,Foster,Luzerne,PA,41.056038,-75.822488,6
-8389084.5823,5021885.0111,1334,36,NHS Rest Stop or Truck Facility 17,I-80E,295,Pocono,Monroe,PA,41.064669,-75.360429,18
-8919396.8328,5022744.1939,1335,36,NHS Rest Stop or Truck Facility 4,I-79N,107,Plain Grove,Lawrence,PA,41.070488,-80.124305,18
-8921573.7967,5027352.2107,1336,36,NHS Rest Stop or Truck Facility 8,I-79S,110,Plain Grove,Lawrence,PA,41.101688,-80.143861,19
-8455927.7063,5027423.4158,1337,36,NHS Rest Stop or Truck Facility 25,I-81N,156,Dorrance,Luzerne,PA,41.10217,-75.960891,15
-8456248.6405,5031654.8541,1338,36,NHS Rest Stop or Truck Facility 29,I-81S,157,Rice,Luzerne,PA,41.130807,-75.963774,15
-8789265.6839,5033086.7829,1339,36,NHS Rest Stop or Truck Facility 11,I-80E,87,Pine Creek,Jefferson,PA,41.140495,-78.955317,20
-8787754.8557,5034396.9583,1340,36,NHS Rest Stop or Truck Facility 18,I-80W,88,Washington,Jefferson,PA,41.149358,-78.941745,19
-8961453.2251,5039102.6626,1341,36,NHS Rest Stop or Truck Facility 10,I-80E,1,Shenango,Mercer,PA,41.181181,-80.502104,10
-8849907.3104,5041527.0153,1342,36,NHS PSP Weight Enforcement Station S6,I-80 W,NA,Beaver Twp,Clarion,PA,41.19757,-79.50007,8
-8900694.6017,5042175.0321,1343,36,NHS Rest Stop or Truck Facility 37,I-80W,30,Irwin,Venango,PA,41.20195,-79.9563,19
-8899505.3756,5042273.718,1344,36,NHS Rest Stop or Truck Facility 38,I-80E,30,Irwin,Venango,PA,41.202617,-79.945617,19
-8373603.826,5065038.2901,1345,36,NHS Rest Stop or Truck Facility 36,I-84E,26,Palmyra,Pike,PA,41.356297,-75.221363,12
-8316725.9114,5065406.5368,1346,36,NHS Rest Stop or Truck Facility 32,US 6/209E&W,1,Westfall Townsinhp,Pike,PA,41.35878,-74.71042,12
-8373496.0686,5065475.7978,1347,36,NHS Rest Stop or Truck Facility 30,I-84W,26,Palmyra,Pike,PA,41.359247,-75.220395,12
-8923672.0578,5079742.8907,1348,36,NHS Rest Stop or Truck Facility 5,I-79N,135,Deer Creek,Mercer,PA,41.455373,-80.16271,20
-8924271.1794,5081602.9709,1349,36,NHS Rest Stop or Truck Facility 9,I-79S,135,Deer Creek,Mercer,PA,41.467895,-80.168092,20
-8421009.2311,5101805.6486,1350,36,NHS Rest Stop or Truck Facility 26,I-81N,203,Greenfield,Lackawanna,PA,41.603743,-75.647213,6
-8424905.9699,5112269.434,1351,36,NHS Rest Stop or Truck Facility 43,I-81S,208,Lenox,Susquehanna,PA,41.673992,-75.682218,6
-8925020.4708,5137393.2642,1352,36,NHS Rest Stop or Truck Facility 6,I-79N,163,Cussewago,Crawford,PA,41.842349,-80.174823,22
-8925285.0772,5138033.4247,1353,36,NHS Rest Stop or Truck Facility 33,I-79S,163,Cussewago,Crawford,PA,41.846633,-80.1772,24
-8585582.5192,5146086.4597,1354,36,NHS Rest Stop or Truck Facility 46,US 15S,7,Tioga,Tioga,PA,41.9005,-77.1256,21
-8958210.711,5152270.288,1355,36,NHS Rest Stop or Truck Facility 40,I-90E,1,Springfield,Erie,PA,41.941833,-80.472976,18
-8432284.1144,5158543.3372,1356,36,NHS Rest Stop or Truck Facility 44,I-81S,232,Great Bend,Susquehanna,PA,41.983735,-75.748497,16
-8879724.1247,5198280.1385,1357,36,NHS Rest Stop or Truck Facility 39,I-90W,46,North East,Erie,PA,42.248524,-79.767919,14
-7981908.0525,5086730.3749,1358,37,Rhode Island Visitor Center,I-95 N,MP 6.3,Richmond,NA,RI,41.5024,-71.7027,16
-7977945.0786,5095072.6073,1359,37,Weigh Station Not In Operation  Parking Avalible,I-95 N,MP 10.7,Richmond,NA,RI,41.5585,-71.6671,8
-7930111.0935,5106311.1153,1360,37,Route 24 Truck Pull-Off,RI-24 S,MP 2.8,Portsmouth,NA,RI,41.634,-71.2374,12
-7925179.64,5107517.6176,1361,37,Route 24 Truck Pull-Off,RI-24 N,MP 5.0,Tiverton,NA,RI,41.6421,-71.1931,24
-7953321.2073,5152010.9334,1362,37,BlackStone River Visitors Center,I-295 N,MP 19.7,Lincoln,NA,RI,41.9401,-71.4459,13
-7961191.4953,5156771.1293,1363,37,Route  146 Truck Pull-Off,RI-146 S,MP 11.4,North Smithfield,NA,RI,41.9719,-71.5166,12
-7966779.7337,5161953.1623,1364,37,Route 146 Truck Pull-Off,RI-146 N,MP 14.8,North Smithfield,NA,RI,42.0065,-71.5668,12
-9026544.2694,3798347.2209,1365,38,Hardeeville Welcome Center,I-95N,4.3,Hardeeville,JASPER,SC,32.2665248,-81.0868268,36
-9017165.5133,3819873.9823,1366,38,JASPER TRUCK PARKING AREA,I-95N,18,RIDGEVILLE,JASPER,SC,32.4298929,-81.002576,28
-9017142.8709,3819983.5681,1367,38,JASPER TRUCK PARKING AREA,I-95S,18,RIDGEVILLE,JASPER,SC,32.4307238,-81.0023726,28
-8991701.1018,3868752.8389,1368,38,COLLETON REST AREA,I-95S,47,Hendersonville,COLLETON,SC,32.7997398,-80.7738253,57
-8991372.8875,3868941.9289,1369,38,COLLETON REST AREA,I-95N,47,Hendersonville,COLLETON,SC,32.8011676,-80.7708769,57
-8915107.4367,3893901.1363,1370,38,CHARLESTON REST AREA,I-26E,204,Ladson,CHARLESTON,SC,32.9894306,-80.0857727,17
-8974830.7331,3916568.1614,1371,38,DORCHESTER TRUCK PARKING AREA,I-95S,73,ST GEORGE,DORCHESTER,SC,33.1600569,-80.6222762,25
-8989745.0737,3959299.6687,1372,38,ORANGEBURG REST AREA,I-26W,152,Fersners,ORANGEBURG,SC,33.480817,-80.756254,46
-8957172.8682,3961350.4651,1373,38,ORANGEBURG REST AREA,I-95N,99,Santee,ORANGEBURG,SC,33.4961814,-80.4636529,18
-8957218.1864,3961358.6881,1374,38,SANTEE WELCOME CENTER,I-95S,99,Santee,ORANGEBURG,SC,33.496243,-80.46406,18
-8991379.4664,3962040.9709,1375,38,ORANGEBURG REST AREA,I-26E,150,Orangeburg,ORANGEBURG,SC,33.501354,-80.770936,20
-9128632.4801,3966600.2047,1376,38,North Augusta Welcome Center,I-20E,0.05,North Augusta,AIKEN,SC,33.5354996,-82.0039008,22
-9096145.601,3982133.0585,1377,38,AIKEN TRUCK PARKING AREA,I-20W,21,AIKEN,AIKEN,SC,33.651729,-81.7120662,7
-9095860.5007,3982163.2949,1378,38,AIKEN TRUCK PARKING AREA,I-20E,21,AIKEN,AIKEN,SC,33.6519551,-81.7095051,7
